"id","original_text","text","date","user","sentiment_score","polarity","intensity","dominant_emotion","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","is_sarcasm","sarcasm_confidence","fake_review_flag","credibility_score","credibility_band","topic","topic_probability"
426,"@jennifermf I know!  I'm a night owl by nature, hahaha Am I a time zone behind you? It's almost 1 here","i know! i'm a night owl by nature hahaha am i a time zone behind you? it's almost here",2027-03-02,"Lindsey_",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,0,0,0,FALSE,25,"Genuine",1,"High",3,0.339080459770115
427,"@mamasvan lol - nope! but i did have complete #camerafail","lol nope! but i did have complete camerafail",2027-03-03,"TidyCat",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,25,"Genuine",1,"High",1,0.352201257861635
428,"@maxime68 @megelder But! I'm useless if I don't sleep  It's not fair! I want all the fun as well!!!","but! i'm useless if i don't sleep it's not fair! i want all the fun as well!!!",2027-03-04,"FaithfulChosen",1,"Positive","Mild Positive","Anticipation",0,1,0,0,1,0,0,0,TRUE,37.5,"Genuine",0.8,"High",2,0.345029239766082
429,"My Pookie has a UTI.  I have to be Nurse Gabbie and get him back to 100%!!! No more sodas!!!!!!!!!!!!!!","my pookie has a uti i have to be nurse gabbie and get him back to !!! no more sodas!!!!!!!!!!!!!!",2027-03-05,"sthrn_belle",0,"Neutral","Neutral","Trust",0,0,0,0,0,0,0,1,FALSE,25,"Genuine",0.8,"High",3,0.333333333333333
430,"@jillianfish tweet something damn it!  and hang out with me please?","tweet something damn it! and hang out with me please?",2027-03-06,"Jeffficus",0,"Neutral","Neutral","Anger",1,0,1,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.357575757575758
432,"I'm SO behind in video games, and everything for that matter. I'm yesterday's news","i'm so behind in video games and everything for that matter i'm yesterday's news",2027-03-08,"ubecupcake",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,25,"Genuine",1,"High",3,0.362573099415205
433,"@sleep_til_noon I did, it was the only one left but I got tempted and ate it soon as I got home  I had a chocolate velvet &amp; ate d mocha","i did it was the only one left but i got tempted and ate it soon as i got home i had a chocolate velvet amp ate d mocha",2027-03-09,"Properteacup",0,"Neutral","Neutral","Anticipation",0,1,0,0,1,0,0,1,FALSE,12.5,"Genuine",0.75,"High",2,0.35978835978836
434,"Is stressing out because my blackberry keeps flashing a red alert status for no reason!! Its faking me out and I hate it!!!","is stressing out because my blackberry keeps flashing a red alert status for no reason!! its faking me out and i hate it!!!",2027-03-10,"aerlyne",1,"Positive","Mild Positive","Anger",1,0,1,1,0,1,0,0,FALSE,12.5,"Genuine",0.8,"High",2,0.373563218390805
435,"http://twitpic.com/2y34e - I wanna wear my Doc Martens out! Haven't worn them since December.","i wanna wear my doc martens out! haven't worn them since december",2027-03-11,"cinnayum",0,"Neutral","Neutral","Sadness",0,0,0,0,0,1,0,1,FALSE,0,"Genuine",1,"High",1,0.345029239766082
436,"When to the shoe repair shop and the guy could not find my shoes!  So I have to go back and see if he can find them in a couple days.","when to the shoe repair shop and the guy could not find my shoes! so i have to go back and see if he can find them in a couple days",2027-03-12,"Bunkermeister",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.404371584699454
437,"@B_Barnett I did not really see that coming","i did not really see that coming",2027-03-13,"ScullyorSuz",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.371069182389937
438,"just woke up from the most vivid, sketchy, not-cool dreams of my life. time to stare at the wall with the lights on.","just woke up from the most vivid sketchy not cool dreams of my life time to stare at the wall with the lights on",2027-03-14,"xmattxwalkerx",0,"Neutral","Neutral","Anticipation",0,1,0,0,1,0,0,0,FALSE,0,"Genuine",0.75,"High",2,0.367231638418079
439,"it'll take 3 days for my sister to get her passport","it'll take days for my sister to get her passport",2027-03-15,"bnycastro",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.357575757575758
440,"@nicolerichie OH MY YES!! i miss","oh my yes!! i miss",2027-03-16,"chann16",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,25,"Genuine",0.8,"High",1,0.358974358974359
441,"Uh oh... I think I am getting sick","uh oh i think i am getting sick",2027-03-17,"xll00llx",0,"Neutral","Neutral","Disgust",0,0,1,0,0,1,0,0,FALSE,0,"Genuine",1,"High",1,0.352201257861635
442,"Good GOD they ruined my belly button!!!","good god they ruined my belly button!!!",2027-03-18,"FlyRice",1,"Positive","Mild Positive","Anticipation",1,2,1,2,2,1,1,2,TRUE,37.5,"Genuine",0.8,"High",1,0.357575757575758
443,"Watching Who Framed Roger Rabbit. Makes me miss Toon Town.","watching who framed roger rabbit makes me miss toon town",2027-03-19,"ashleyjanne",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.357575757575758
444,"@akianz renting.. but very cheap renting, and awesome house. We had 3 buying attempts fall through","renting but very cheap renting and awesome house we had buying attempts fall through",2027-03-20,"br3nda",0,"Neutral","Neutral","Sadness",0,0,0,0,0,1,0,0,FALSE,12.5,"Genuine",1,"High",2,0.357575757575758
445,"running nose + spinning head = not a good combination for a meeting!","running nose spinning head not a good combination for a meeting!",2027-03-21,"aisyahsamsudin",-1,"Negative","Mild Negative","Anticipation",0,1,1,0,1,0,1,1,FALSE,0,"Genuine",1,"High",3,0.345029239766082
446,"@EazyDoesIt87 NEGATIVE.. you lost my vote of confidence","negative you lost my vote of confidence",2027-03-22,"IGetsBusy514",-1,"Negative","Mild Negative","Sadness",1,1,0,1,2,3,1,2,FALSE,12.5,"Genuine",1,"High",3,0.33974358974359
447,"Nasty budget due and my iphone is being sent to Apple today.","nasty budget due and my iphone is being sent to apple today",2027-03-23,"ElliotTucker",0,"Neutral","Neutral","Anger",1,0,1,1,0,1,0,1,FALSE,0,"Genuine",1,"High",2,0.345029239766082
448,"@Sofii_Noel that�s bad","that s bad",2027-03-24,"aragorn_elessar",-1,"Negative","Mild Negative","Anger",1,0,1,1,0,1,0,0,FALSE,0,"Genuine",1,"High",1,0.34640522875817
449,"Dammit, episode 3 of Kings won't play for some reason  stopped in the middle now won't do anything","dammit episode of kings won't play for some reason stopped in the middle now won't do anything",2027-03-25,"kailashvasupati",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",2,0.33879781420765
450,"I'm so upset that I missed my chat and quiz online because my free internet has ceased","i'm so upset that i missed my chat and quiz online because my free internet has ceased",2027-03-26,"TK04",-1.5,"Negative","Mild Negative","Anger",1,0,0,0,0,1,0,0,FALSE,0,"Genuine",1,"High",3,0.345029239766082
451,"can't believe it! I'm in disbelief of it all in a way really. How much can I take from people and always get hurt by others!!","can't believe it! i'm in disbelief of it all in a way really how much can i take from people and always get hurt by others!!",2027-03-27,"missria",-1.5,"Negative","Mild Negative","Anger",1,0,0,1,0,1,0,0,FALSE,37.5,"Genuine",0.8,"High",2,0.349462365591398
452,"Car show season has started without me","car show season has started without me",2027-03-28,"FuhQ",0,"Neutral","Neutral","Trust",0,0,0,0,0,0,0,1,FALSE,0,"Genuine",1,"High",2,0.357575757575758
453,"my throat is raw.","my throat is raw",2027-03-29,"brivonboo",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.33974358974359
454,"@KevChoice I just don't get it. What in a persons mind could even have them on some ish like this???  My prayers are with her fam for real","i just don't get it what in a persons mind could even have them on some ish like this??? my prayers are with her fam for real",2027-03-30,"leamonet",0,"Neutral","Neutral","Trust",0,0,0,0,0,0,0,1,FALSE,12.5,"Genuine",1,"High",2,0.355191256830601
455,"@frago I hate you. I didn't need to see that. I need to call my therapist now.","i hate you i didn't need to see that i need to call my therapist now",2027-03-31,"sonnyjohl",-1,"Negative","Mild Negative","Anger",1,0,1,1,0,1,0,0,FALSE,0,"Genuine",0.75,"High",1,0.380116959064328
456,"Twilight didn't come yesterday  fingers crossed for today","twilight didn't come yesterday fingers crossed for today",2027-04-01,"JRDM",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.345029239766082
457,"@NileLegania glad I was able help you feel better. I hate to see you sick  Love you!","glad i was able help you feel better i hate to see you sick love you!",2027-04-02,"latoyanlegania",1,"Positive","Mild Positive","Disgust",1,1,2,1,2,2,0,0,FALSE,0,"Genuine",1,"High",1,0.384180790960452
458,"is tireddddddd. want to sleep but i have an assignment to finish and an exam tomorrow to study for","is tireddddddd want to sleep but i have an assignment to finish and an exam tomorrow to study for",2027-04-03,"calliott",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,0,0,0,FALSE,12.5,"Genuine",0.75,"High",3,0.345029239766082
459,"You know, I was thinking... I need money","you know i was thinking i need money",2027-04-04,"you_undaft_cow",0,"Neutral","Neutral","Anger",1,1,0,0,1,0,1,1,FALSE,0,"Genuine",1,"High",3,0.345679012345679
460,"omg..its jst teusday","omg its jst teusday",2027-04-05,"diver",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.34640522875817
461,"@ddlovato @David_Henrie ummmmm i cant find it.","ummmmm i cant find it",2027-04-06,"toritor11",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.358974358974359
462,"Just heard that they found Sandra Cantu... She was only 8 yrs old","just heard that they found sandra cantu she was only yrs old",2027-04-07,"SHARisDOPE",0,"Neutral","Neutral","Joy",0,0,0,0,1,0,0,1,FALSE,0,"Genuine",1,"High",2,0.362573099415205
463,"@corrosivecandy Ive forgotten how to snoo-snoo  I wonder if snoo-snoo and I will ever meet again...","ive forgotten how to snoo snoo i wonder if snoo snoo and i will ever meet again",2027-04-08,"auntynessanoo",0,"Neutral","Neutral","Fear",0,0,0,1,0,1,0,0,FALSE,12.5,"Genuine",1,"High",3,0.361111111111111
464,"@AmaNorris wow that last tweet made me seem like a giant sexist...sorry about that","wow that last tweet made me seem like a giant sexist sorry about that",2027-04-09,"linnix",0,"Neutral","Neutral","Fear",0,0,0,1,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.35632183908046
465,"My bathtub drain is fired: it haz 1 job 2 do, &amp; it iz FAIL. I got all Drano on its ass, &amp; iz STILL NOT DRAINING. I wanna shower, dangit!!","my bathtub drain is fired it haz job do amp it iz fail i got all drano on its ass amp iz still not draining i wanna shower dangit!!",2027-04-10,"zeegirl602",1,"Positive","Mild Positive","Neutral",0,0,0,0,0,0,0,0,TRUE,25,"Genuine",0.8,"High",3,0.355191256830601
466,"stuck at home","stuck at home",2027-04-11,"Glycel",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.33974358974359
467,"@nomadicmatt mine is 1/10  how do you get it up?","mine is how do you get it up?",2027-04-12,"sweisbrot",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.358974358974359
468,"Duckling in famous children's book stolen from Boston's Public Garden - The Boston Globe http://tinyurl.com/dc2htx via @ShareThis OH NO!!","duckling in famous children's book stolen from boston's public garden the boston globe via oh no!!",2027-04-13,"sunshinegarma",0,"Neutral","Neutral","Anger",1,1,0,0,1,0,0,0,FALSE,25,"Genuine",0.8,"High",3,0.408045977011494
469,"@Appomattox_News Thank you! However, I hate to be on the same list that includes 2 convicts.","thank you! however i hate to be on the same list that includes convicts",2027-04-14,"TradingGoddess",-1,"Negative","Mild Negative","Anger",1,0,1,1,0,1,0,0,FALSE,25,"Genuine",1,"High",3,0.339393939393939
470,"Heading to Altrincham, again! Out of hours install","heading to altrincham again! out of hours install",2027-04-15,"robbiebrown",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.333333333333333
471,"MORNING!!! Good im bloody knackered!!! Work is not for me today  HELPPP!!!! xxx","morning!!! good im bloody knackered!!! work is not for me today helppp!!!! xxx",2027-04-16,"GemDoughnut",-1,"Negative","Mild Negative","Anger",1,1,1,1,1,1,1,1,FALSE,25,"Genuine",0.8,"High",3,0.362573099415205
472,"@jeffreecuntstar  I don't have a garage.  But you can park in my driveway!","i don't have a garage but you can park in my driveway!",2027-04-17,"glorysevenfold",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",2,0.364197530864198
473,"@lauredhel  What happened?","what happened?",2027-04-18,"enfox",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.34640522875817
474,"&quot;On popular music&quot; by T.W.Adorno is probably the most difficult reading ever prescribed, I'm actually struggling to continue","quot on popular music quot by t w adorno is probably the most difficult reading ever prescribed i'm actually struggling to continue",2027-04-19,"calee01",-1,"Negative","Mild Negative","Anticipation",0,1,0,1,1,1,0,1,FALSE,12.5,"Genuine",1,"High",2,0.355191256830601
475,"http://twitpic.com/2y36e - cant see the flowers falling  i dont have a camera, just my cellphone","cant see the flowers falling i dont have a camera just my cellphone",2027-04-20,"utehbaik",0,"Neutral","Neutral","Sadness",0,0,0,0,0,1,0,0,FALSE,0,"Genuine",1,"High",2,0.373563218390805
476,"We've been good. I'm not liking the snow right now, was getting used to the nice Spring-like weather.  How about you?","we've been good i'm not liking the snow right now was getting used to the nice spring like weather how about you?",2027-04-21,"soulonfire68",-2,"Negative","Mild Negative","Joy",0,1,0,0,2,0,1,2,FALSE,12.5,"Genuine",1,"High",3,0.365591397849462
477,"@brian_armstrong What a pity YouTube is currently blocked in China.  I can't see the vids.","what a pity youtube is currently blocked in china i can't see the vids",2027-04-22,"Gordie_Rogers",0,"Neutral","Neutral","Sadness",0,0,0,0,0,1,0,0,FALSE,0,"Genuine",1,"High",2,0.362573099415205
478,"@margaretcho what happened to your show it was the hightlight of my life","what happened to your show it was the hightlight of my life",2027-04-23,"dmurda6",0,"Neutral","Neutral","Trust",0,0,0,0,0,0,0,1,FALSE,0,"Genuine",1,"High",3,0.352201257861635
479,"This is the best leather sofa in the world!  It's in the office though which means I'm still here working","this is the best leather sofa in the world! it's in the office though which means i'm still here working",2027-04-24,"terrcin",1,"Positive","Mild Positive","Neutral",0,0,0,0,0,0,0,0,FALSE,25,"Genuine",0.75,"High",3,0.367231638418079
480,"Still 3 more days until my Internet gets uncapped","still more days until my internet gets uncapped",2027-04-25,"stewartizer",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.364197530864198
481,"If he doesn't get better in a few days, he could have something lodged in his belly","if he doesn't get better in a few days he could have something lodged in his belly",2027-04-26,"rachelgab",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.351190476190476
482,"i Love my atekinzz so much. &amp;&amp; i soo miss her..","i love my atekinzz so much amp amp i soo miss her",2027-04-27,"baybiegela",1.5,"Positive","Mild Positive","Joy",0,0,0,0,1,0,0,0,FALSE,0,"Genuine",1,"High",1,0.345029239766082
483,"I wanna sneak into the zoo and play with the kitties","i wanna sneak into the zoo and play with the kitties",2027-04-28,"erynfreakincody",0,"Neutral","Neutral","Anger",1,0,0,1,0,0,1,0,FALSE,0,"Genuine",1,"High",3,0.345679012345679
484,"@lolitariot oh no  hope you're not getting sick too!","oh no hope you're not getting sick too!",2027-04-29,"xkhaotik",0,"Neutral","Neutral","Anticipation",0,1,1,0,1,1,1,1,FALSE,12.5,"Genuine",1,"High",3,0.345679012345679
485,"@alejandralei i dont think i can cause its my cousins birthday party","i dont think i can cause its my cousins birthday party",2027-04-30,"stacymartinez",0,"Neutral","Neutral","Anticipation",0,1,0,0,1,0,1,0,FALSE,0,"Genuine",1,"High",2,0.362573099415205
486,"Our sweet little man just fell asleep while waiting up for daddy and big brother to get home!  Poor baby, he missed them so much today!","our sweet little man just fell asleep while waiting up for daddy and big brother to get home! poor baby he missed them so much today!",2027-05-01,"chelseajohns",-1.5,"Negative","Mild Negative","Joy",0,1,0,0,2,1,1,2,FALSE,0,"Genuine",1,"High",3,0.338308457711443
