"id","date","user","source","original_text","text","ground_truth","final_sentiment","sentiment_score","polarity","intensity","dominant_emotion","emotion_intensity","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","is_sarcasm","sarcasm_label","sarcasm_confidence"
1692,2009-04-06,"HilaryBays","Sentiment140","@BenPritchett goodness me, how did you find me?? it's good to hear from you Ben! I still have your video game and book...I apologize ","goodness me how did you find me?? it's good to hear from you ben! i still have your video game and book i apologize","Negative","Negative",1,"Positive","Mild Positive","Trust",10,0,2,0,0,2,1,2,3,FALSE,"Non-Sarcastic",12.5
1693,2009-04-06,"debbieseraphina","Sentiment140","help me forget 8th april &amp; 13th july! ","help me forget 8th april amp 13th july!","Negative","Negative",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
1694,2009-04-07,"chomma","Sentiment140","@roxy_yeah yep a loser.  ","yep a loser","Negative","Negative",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
1695,2009-04-07,"strategist_X","Sentiment140","Doing my taxes. Not in the best mood because of this ","doing my taxes not in the best mood because of this","Negative","Negative",-1,"Negative","Mild Negative","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",12.5
1696,2009-04-06,"shemah","Sentiment140","@phatelara morning debbs webbs!!  Hope you had a nice sleep! ","morning debbs webbs!! hope you had a nice sleep!","Positive","Positive",1,"Positive","Mild Positive","Anticipation",4,0,1,0,0,1,0,1,1,FALSE,"Non-Sarcastic",12.5
1697,2009-04-07,"kimoIK","Sentiment140","@StreetWearBear.  yes I am thanks for reaveling to the world bro fuck my life hahaha","yes i am thanks for reaveling to the world bro fuck my life hahaha","Negative","Negative",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",12.5
1698,2009-04-06,"Tayfun03","Sentiment140","@mrskutcher *lol i wish i only had bad sync. in germany right now where the subtitles dont work at all.  lol","lol i wish i only had bad sync in germany right now where the subtitles dont work at all lol","Negative","Negative",1,"Positive","Mild Positive","Anger",4,1,0,1,1,0,1,0,0,TRUE,"Sarcastic",25
1699,2009-04-06,"tri_harder","Sentiment140","Nice run last night in the rain. Nobody about just me and some twittering birds!! Spinning tonight #triathlon training ","nice run last night in the rain nobody about just me and some twittering birds!! spinning tonight triathlon training","Positive","Positive",-1,"Negative","Mild Negative","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",12.5
1700,2009-04-06,"LOA_joey","Sentiment140","http://rapidshare.com/files/218348030/Summer_CD_2009.zip.html A mix i made if you want to listen to some new-ish indie pop/rock stuff ","a mix i made if you want to listen to some new ish indie pop rock stuff","Positive","Positive",0,"Neutral","Neutral","Surprise",1,0,0,0,0,0,0,1,0,FALSE,"Non-Sarcastic",0
1701,2009-04-06,"HiKeri","Sentiment140","almost bedtime ","almost bedtime","Negative","Negative",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
1702,2009-04-06,"gabydi","Sentiment140","@IsabellaMCullen Rodneys at Yaletown. May I ask who you are? ","rodneys at yaletown may i ask who you are?","Positive","Positive",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
1703,2009-04-06,"erwinthegreat","Sentiment140","I'm in one of those days when I really just want to work from home.  Crap. ","i'm in one of those days when i really just want to work from home crap","Negative","Negative",0,"Neutral","Neutral","Disgust",1,0,0,1,0,0,0,0,0,FALSE,"Non-Sarcastic",0
1704,2009-04-06,"Meg_Andruschak","Sentiment140","@Steve_Buscemi the weather in Canada is freezing ","the weather in canada is freezing","Negative","Negative",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
1705,2009-04-06,"GetGary","Sentiment140","@paradisej cool, i will. their are all kinds of complaints about this laptop online about overheating, but no recalls ","cool i will their are all kinds of complaints about this laptop online about overheating but no recalls","Negative","Negative",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",12.5
1706,2009-04-07,"MeganLovesJo","Sentiment140"," there is no way i can go to school today im way to sick","there is no way i can go to school today im way to sick","Negative","Negative",0,"Neutral","Neutral","Disgust",3,0,0,1,0,0,1,0,1,FALSE,"Non-Sarcastic",0
1707,2009-04-06,"Killandra","Sentiment140","@BradmanTV Thanks....it seemed the right moment. I love your show.  Your songs bring me joy.","thanks it seemed the right moment i love your show your songs bring me joy","Positive","Positive",2,"Positive","Mild Positive","Joy",3,0,0,0,0,2,0,0,1,FALSE,"Non-Sarcastic",0
1708,2009-04-07,"peebzmc","Sentiment140","In work  sooo bored !","in work sooo bored !","Negative","Negative",-1,"Negative","Mild Negative","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
1709,2009-04-07,"cherishhellfire","Sentiment140","@TregorySullivan w00t! I rate 78% of your @ asshattery? Awesome! Now I need to follow the other people you bug. ","w00t! i rate of your asshattery? awesome! now i need to follow the other people you bug","Positive","Positive",0,"Neutral","Neutral","Disgust",2,0,0,1,1,0,0,0,0,FALSE,"Non-Sarcastic",0
1710,2009-04-06,"idibuidi","Sentiment140","noches twitterricolsss ","noches twitterricolsss","Positive","Positive",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
1711,2009-04-06,"MissTeezy","Sentiment140","Much Luv to @espressowoman54 &amp; @tommyruffin who's now following me on twitter!! ","much luv to amp who's now following me on twitter!!","Positive","Positive",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",12.5
1712,2009-04-07,"Hollywood_Trey","Sentiment140","@shalinique For saying 2 may change up ur twitter game I like u just the way u r on here ","for saying may change up ur twitter game i like u just the way u r on here","Negative","Negative",0,"Neutral","Neutral","Fear",1,0,0,0,1,0,0,0,0,FALSE,"Non-Sarcastic",0
1713,2009-04-06,"DrewKatavich","Sentiment140","Has now gotten somebody to read his tweets, but cant get them to make an account. ","has now gotten somebody to read his tweets but cant get them to make an account","Negative","Negative",0,"Neutral","Neutral","Trust",1,0,0,0,0,0,0,0,1,FALSE,"Non-Sarcastic",12.5
1714,2009-04-06,"nabejero","Sentiment140","@larryczerwonka cool changing avatar u got there. nice quotes too ","cool changing avatar u got there nice quotes too","Positive","Positive",1,"Positive","Mild Positive","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
1715,2009-04-07,"monodramatic","Sentiment140","@exlibris Hope you get your nap, feel better soon and enjoy baby Isobel. BTW, I saw the pic you posted on Flickr and she's gorgeous ","hope you get your nap feel better soon and enjoy baby isobel btw i saw the pic you posted on flickr and she's gorgeous","Positive","Positive",0,"Neutral","Neutral","Joy",10,0,2,0,0,5,0,1,2,FALSE,"Non-Sarcastic",12.5
1716,2009-04-06,"nssmom","Sentiment140","#3 woke up and was having an accident - &quot;It's pushing, it's pushing!&quot; he was crying because he couldn't stop from wetting his pants.  ","woke up and was having an accident quot it's pushing it's pushing! quot he was crying because he couldn't stop from wetting his pants","Negative","Negative",0,"Neutral","Neutral","Sadness",4,0,0,0,1,0,2,1,0,FALSE,"Non-Sarcastic",12.5
1717,2009-04-06,"xmidnightdreams","Sentiment140","@endearingevania I sure wish I could go with you guys tmrw. But as per usual, school interferes. ","i sure wish i could go with you guys tmrw but as per usual school interferes","Negative","Negative",0,"Neutral","Neutral","Trust",2,0,0,0,0,0,0,0,2,FALSE,"Non-Sarcastic",12.5
1718,2009-04-06,"FredoinGray","Sentiment140","@Coyoteontherun Bet I-  Oh wait Mac?  No prolly not. ","bet i oh wait mac? no prolly not","Negative","Negative",0,"Neutral","Neutral","Anticipation",1,0,1,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
1719,2009-04-07,"pandabelle","Sentiment140","Ugh. In sound class now. Out of here at 8. KILL ME. Won't get home until 10ish. ","ugh in sound class now out of here at kill me won't get home until 10ish","Negative","Negative",0,"Neutral","Neutral","Fear",2,0,0,0,1,0,1,0,0,FALSE,"Non-Sarcastic",12.5
1720,2009-04-07,"TessMorris","Sentiment140","right got a stinking headache but I need to run I'm not a happy bunny ","right got a stinking headache but i need to run i'm not a happy bunny","Negative","Negative",-1,"Negative","Mild Negative","Anticipation",4,0,1,1,0,1,0,0,1,FALSE,"Non-Sarcastic",12.5
1721,2009-04-07,"kathleenmary2","Sentiment140","@iwouldificould How have you watched it? I tried the youtube link but it won't work! ","how have you watched it? i tried the youtube link but it won't work!","Negative","Negative",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",12.5
1722,2009-04-07,"supervelerey","Sentiment140","is so 'jeles' argh.  sy pn mau jln sm kau jg. *sadddddddddddddish","is so 'jeles' argh sy pn mau jln sm kau jg sadddddddddddddish","Negative","Negative",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",12.5
1723,2009-04-06,"spcake","Sentiment140","@chordsy - why am I the last to find out about these things? Like that you're on the twitter too. ","why am i the last to find out about these things? like that you're on the twitter too","Negative","Negative",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
1724,2009-04-07,"LindsayChambers","Sentiment140","@Melissa808 no pillow for you! hehee... I hope you're layover isn't too long.  Almost there!","no pillow for you! hehee i hope you're layover isn't too long almost there!","Positive","Positive",0,"Neutral","Neutral","Anticipation",5,0,2,0,0,1,0,1,1,FALSE,"Non-Sarcastic",12.5
1725,2009-04-07,"jaaylau","Sentiment140","@meganxnightmare I think so too  I always get it.","i think so too i always get it","Negative","Negative",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",12.5
1726,2009-04-06,"slasherx","Sentiment140","@mars2thestars here it is  http://tinyurl.com/hecklerxyz","here it is","Positive","Positive",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
1727,2009-04-06,"vadakkoodan","Sentiment140","But the international font looks ugly. Going back to original font. After all, who'd tweet in malayalam ","but the international font looks ugly going back to original font after all who'd tweet in malayalam","Negative","Negative",0,"Neutral","Neutral","Disgust",1,0,0,1,0,0,0,0,0,FALSE,"Non-Sarcastic",12.5
1728,2009-04-06,"jemz","Sentiment140","@MiltyKiss sadness! but they are credited in the movie! ","sadness! but they are credited in the movie!","Positive","Positive",0,"Neutral","Neutral","Sadness",2,0,0,0,0,0,1,0,1,FALSE,"Non-Sarcastic",12.5
1729,2009-04-06,"brandonXmichael","Sentiment140","@mathewanthony Mathew, it is pretty crazy huhh  text me in the A.M.","mathew it is pretty crazy huhh text me in the a m","Positive","Positive",0,"Neutral","Neutral","Anger",6,1,1,0,1,1,1,0,1,FALSE,"Non-Sarcastic",0
1730,2009-04-06,"SpazOfDrool","Sentiment140","just found out that my mum  and my adopted auntie are on twitter.. check them out my mum is TessM64 and my awesome as auntie is tania38","just found out that my mum and my adopted auntie are on twitter check them out my mum is tessm64 and my awesome as auntie is tania38","Negative","Negative",1,"Positive","Mild Positive","Fear",3,0,0,0,1,1,0,0,1,FALSE,"Non-Sarcastic",0
1731,2009-04-07,"jakeyy","Sentiment140","Having a goooooood afternoon ","having a goooooood afternoon","Positive","Positive",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
1732,2009-04-07,"SamBusbySleeps","Sentiment140","Work today ","work today","Negative","Negative",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
1733,2009-04-07,"get_l00se","Sentiment140","ooooh such a good night  bed time!","ooooh such a good night bed time!","Positive","Positive",1,"Positive","Mild Positive","Anticipation",5,0,2,0,0,1,0,1,1,FALSE,"Non-Sarcastic",0
1734,2009-04-06,"Mackenzie2009","Sentiment140","so effing tired of my throat hurting.... ooooohh... i just got a crazy craving for a pina colada/banana slushie!!!! ","so effing tired of my throat hurting ooooohh i just got a crazy craving for a pina colada banana slushie!!!!","Positive","Positive",-1.5,"Negative","Mild Negative","Anger",7,2,1,0,2,0,2,0,0,FALSE,"Non-Sarcastic",12.5
1735,2009-04-06,"nikanina","Sentiment140","@QueenZita --Oh make it no be true! Sorry Beanie. Hope you feel better. ","oh make it no be true! sorry beanie hope you feel better","Positive","Positive",0,"Neutral","Neutral","Anticipation",4,0,1,0,0,1,0,1,1,FALSE,"Non-Sarcastic",0
1736,2009-04-06,"JBeauty","Sentiment140","@youngaq nah I dont even lol haha thankssss for the page love ","nah i dont even lol haha thankssss for the page love","Positive","Positive",-1,"Negative","Mild Negative","Joy",1,0,0,0,0,1,0,0,0,FALSE,"Non-Sarcastic",12.5
1737,2009-04-06,"LadyErlynne","Sentiment140","@drdrew *gives a hug and a cookie* Hope you feel better! ","gives a hug and a cookie hope you feel better!","Positive","Positive",0,"Neutral","Neutral","Joy",6,0,1,0,0,2,0,1,2,FALSE,"Non-Sarcastic",0
1738,2009-04-06,"GoGoMonster","Sentiment140","@yoshigi I have terrible back and neck aches too... Get a good chair, that will help.  I am waiting for my &quot;SWOPPER&quot; to arrive. ","i have terrible back and neck aches too get a good chair that will help i am waiting for my quot swopper quot to arrive","Positive","Positive",0,"Neutral","Neutral","Anticipation",9,1,2,1,1,1,1,1,1,FALSE,"Non-Sarcastic",12.5
1739,2009-04-06,"theexperthand","Sentiment140","amidst all these recession talks, my friend told me yesterday that she got a pay hike  it sure is a nice to hear that.","amidst all these recession talks my friend told me yesterday that she got a pay hike it sure is a nice to hear that","Positive","Positive",1,"Positive","Mild Positive","Joy",9,1,1,1,1,2,1,0,2,FALSE,"Non-Sarcastic",0
1740,2009-04-06,"Rezdamc","Sentiment140","@iamdiddy your telling me.. just finished doing 200 crunches!  step it up Diddy ! LETS GO!","your telling me just finished doing crunches! step it up diddy ! lets go!","Positive","Positive",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",12.5
1741,2009-04-06,"Extremo","Sentiment140","Still feeling bleh... Spew burps and all ","still feeling bleh spew burps and all","Negative","Negative",0,"Neutral","Neutral","Disgust",9,1,1,2,1,1,1,1,1,FALSE,"Non-Sarcastic",0
1742,2009-04-06,"jesskerr","Sentiment140","sleeping under the stars ","sleeping under the stars","Positive","Positive",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
1743,2009-04-07,"venort","Sentiment140","good morning internet. my iPod touch might come today  (even if it does, I'm not using it until sunday.)","good morning internet my ipod touch might come today even if it does i'm not using it until sunday","Positive","Positive",-1,"Negative","Mild Negative","Anticipation",4,0,1,0,0,1,0,1,1,FALSE,"Non-Sarcastic",0
1744,2009-04-06,"stuporstar","Sentiment140","@lisaholmes you can buy my fiances duplex in Terwillegar ","you can buy my fiances duplex in terwillegar","Positive","Positive",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
1745,2009-04-06,"danthedormant","Sentiment140","@victoriaerin HEYYYYYYYYYYY YOU ","heyyyyyyyyyyy you","Positive","Positive",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",12.5
1746,2009-04-06,"SHARisDOPE","Sentiment140","Just heard that they found Sandra Cantu... She was only 8 yrs old ","just heard that they found sandra cantu she was only yrs old","Negative","Negative",0,"Neutral","Neutral","Joy",2,0,0,0,0,1,0,0,1,FALSE,"Non-Sarcastic",0
1747,2009-04-06,"LittleJoDi","Sentiment140","@JonathanRKnight  Iwas thinking same thing..night all!! ","iwas thinking same thing night all!!","Positive","Positive",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",12.5
1748,2009-04-06,"CiaraRenee","Sentiment140","@Lou911 Aww, thanks ","aww thanks","Positive","Positive",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
1749,2009-04-07,"LadyD538","Sentiment140","@Monica_Hughes heyyyyy missy! Welcome ","heyyyyy missy! welcome","Positive","Positive",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
1750,2009-04-07,"artisdead","Sentiment140","Time for bed! Sleeping to Thursday  pretty stoked for school tomorrow. Goodnight all!","time for bed! sleeping to thursday pretty stoked for school tomorrow goodnight all!","Positive","Positive",0,"Neutral","Neutral","Anticipation",6,0,3,0,0,1,0,0,2,FALSE,"Non-Sarcastic",0
1751,2009-04-07,"spinthestars","Sentiment140","I am wearing my ski socks  nice &amp; warm.","i am wearing my ski socks nice amp warm","Positive","Positive",1,"Positive","Mild Positive","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
