"id","original_text","text","date","user","sentiment_score","polarity","intensity","dominant_emotion","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","is_sarcasm","sarcasm_confidence","fake_review_flag","credibility_score","credibility_band","topic","topic_probability"
292,"I'm afraid I had bad code.","i'm afraid i had bad code",2026-10-19,"weisenly",-1,"Negative","Mild Negative","Fear",1,0,1,2,0,1,0,0,FALSE,0,"Genuine",1,"High",2,0.352201257861635
293,"Think I'm going to bed. Goodniight. I hate this","think i'm going to bed goodniight i hate this",2026-10-20,"ChrisJNewman",-1,"Negative","Mild Negative","Anger",1,0,1,1,0,1,0,0,FALSE,0,"Genuine",1,"High",1,0.364197530864198
294,"@riancurtis  i'm here, friend, and i love you.","i'm here friend and i love you",2026-10-21,"stefanip",1,"Positive","Mild Positive","Joy",0,0,0,0,2,0,0,1,FALSE,0,"Genuine",1,"High",3,0.358974358974359
295,"@kariajay  All this time you didn't notice I was gone...just needed DB2 is it??","all this time you didn't notice i was gone just needed db2 is it??",2026-10-22,"luannem",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",1,0.351190476190476
296,"@aaronrva is in the bathroom and i have to pee!","is in the bathroom and i have to pee!",2026-10-23,"krissivee",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.33974358974359
297,"@ashleyskyy but I wanted a margarita too!","but i wanted a margarita too!",2026-10-24,"Angela004",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",3,0.34640522875817
298,"@KourtneyKardash yup night workouts r the worst but unfortunetly my work schedule only allows me to go at night  its tough!","yup night workouts r the worst but unfortunetly my work schedule only allows me to go at night its tough!",2026-10-25,"Nrose09",-1,"Negative","Mild Negative","Sadness",0,0,0,0,0,1,0,0,FALSE,25,"Genuine",1,"High",1,0.367231638418079
299,"Just called Hillsong again - they said they couldn't tell me where I was on the waiting list - I don't know if it's looking so good","just called hillsong again they said they couldn't tell me where i was on the waiting list i don't know if it's looking so good",2026-10-26,"jennhelvering",1.5,"Positive","Mild Positive","Anticipation",0,1,0,0,1,0,1,1,FALSE,12.5,"Genuine",1,"High",3,0.387978142076503
300,"has 0g of milky bar left, and around 200ml of coke","has 0g of milky bar left and around 200ml of coke",2026-10-27,"FeedMeTrance",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.357575757575758
301,"@jokerrrr It stillllll hasn't arrived","it stillllll hasn't arrived",2026-10-28,"BATMANNN",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.33974358974359
302,"Mraow, I feel like dancing, but first art school wants to rape me some more.","mraow i feel like dancing but first art school wants to rape me some more",2026-10-29,"MorganWillis",0,"Neutral","Neutral","Sadness",1,1,1,1,1,2,1,1,FALSE,12.5,"Genuine",1,"High",3,0.339080459770115
303,"@karenucol ah! I bet it does I've been like craving to play softball or basketball !!! But I have noo time","ah! i bet it does i've been like craving to play softball or basketball !!! but i have noo time",2026-10-30,"AUSTINMONIQUE",0,"Neutral","Neutral","Anticipation",0,3,0,0,1,0,0,0,FALSE,25,"Genuine",0.8,"High",3,0.35632183908046
304,"Is terrified she accidentally deleted a reference in her management assignment and hopes she doesnt get in trouble when she gets back","is terrified she accidentally deleted a reference in her management assignment and hopes she doesnt get in trouble when she gets back",2026-10-31,"Arneenxx",0,"Neutral","Neutral","Surprise",0,0,0,0,0,0,1,1,FALSE,0,"Genuine",0.75,"High",2,0.381720430107527
305,"amazon s3 plugin not worked in my website . it need PHP 5 . but my hosting provider has only PHP 4.4  . very sad.","amazon s3 plugin not worked in my website it need php but my hosting provider has only php very sad",2026-11-01,"elamparuthi",1.5,"Positive","Mild Positive","Neutral",0,0,0,0,0,0,0,0,TRUE,25,"Genuine",0.75,"High",1,0.394444444444444
306,"Argh! I was suuuper sleepy an hour ago, now I'm wide awake.  Hope I don't stay up all night. :-/","argh! i was suuuper sleepy an hour ago now i'm wide awake hope i don't stay up all night",2026-11-02,"Ps8612",0,"Neutral","Neutral","Anticipation",0,1,0,0,1,0,1,1,FALSE,12.5,"Genuine",1,"High",3,0.355191256830601
307,"@austinhill I wish I was!  Sold out   If you have some time let me know, I would love to hear more about what you are up to!","i wish i was! sold out if you have some time let me know i would love to hear more about what you are up to!",2026-11-03,"ARExistence",1,"Positive","Mild Positive","Anticipation",0,1,0,0,1,0,0,0,FALSE,12.5,"Genuine",0.75,"High",2,0.345029239766082
308,"Just watched tropic thunder. Dreading tomorrow","just watched tropic thunder dreading tomorrow",2026-11-04,"dEnNy_333",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.357575757575758
309,"@qweendassah no...he's still miss'n...","no he's still miss'n",2026-11-05,"Tuhtsqueen",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",3,0.33974358974359
310,"ChiefDelphi is down","chiefdelphi is down",2026-11-06,"karlcswanson",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",0,0
311,"http://twitpic.com/2y2wr - according to my bro, our new puppy had a poo fight and was covered in poop  (picture stolen from him)","according to my bro our new puppy had a poo fight and was covered in poop picture stolen from him",2026-11-07,"sarawang",0,"Neutral","Neutral","Anger",2,1,0,1,0,0,0,1,FALSE,0,"Genuine",1,"High",2,0.361111111111111
312,"playing game at home! my new boss didn't call me yet...","playing game at home! my new boss didn't call me yet",2026-11-08,"voguea",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.373563218390805
313,"Su yin Huen tweeted I feel unbearable guilt. I made my staff cry  http://tinyurl.com/cw2l9t","su yin huen tweeted i feel unbearable guilt i made my staff cry",2026-11-09,"SPYSG",0,"Neutral","Neutral","Sadness",0,0,2,0,0,3,0,0,FALSE,0,"Genuine",1,"High",3,0.386904761904762
314,"Poor Joshy is sick???   those damn tejanos!","poor joshy is sick??? those damn tejanos!",2026-11-10,"colorful_kelsey",-1,"Negative","Mild Negative","Disgust",1,0,2,0,0,1,0,0,FALSE,12.5,"Genuine",1,"High",3,0.333333333333333
315,"My thoughts are with Sandra Cantu's family at this difficult and sad time","my thoughts are with sandra cantu's family at this difficult and sad time",2026-11-11,"hotrodlopez",-2,"Negative","Mild Negative","Anticipation",0,1,0,1,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.369047619047619
316,"@FranzGlaus I know, just wanted to let everybody know what was happening","i know just wanted to let everybody know what was happening",2026-11-12,"wandafay",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",3,0.362573099415205
317,"Michigan who?  I don't know them.                   *sigh*   Shameful!","michigan who? i don't know them sigh shameful!",2026-11-13,"TiM_Cunningham",0,"Neutral","Neutral","Sadness",0,0,0,0,0,1,0,0,FALSE,0,"Genuine",1,"High",3,0.375757575757576
318,"i have to fill two hours","i have to fill two hours",2026-11-14,"cday88",0,"Neutral","Neutral","Trust",0,0,0,0,0,0,0,1,FALSE,0,"Genuine",1,"High",3,0.333333333333333
319,"@alicayaba so cuuute! hey, i miss you na!  its not the same not seeing you girls everyday","so cuuute! hey i miss you na! its not the same not seeing you girls everyday",2026-11-15,"lisha_e",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",2,0.357575757575758
320,"@JonathanRKnight Oh! Did I mention it? &quot;Gooooood Moooorniiiiiiing&quot;  from Germany! Im back in my cage....or better...my office","oh! did i mention it? quot gooooood moooorniiiiiiing quot from germany! im back in my cage or better my office",2026-11-16,"Tanja71",0,"Neutral","Neutral","Sadness",0,0,0,0,0,1,0,0,FALSE,0,"Genuine",1,"High",1,0.35632183908046
321,"throat is closing up and i had some string cheese. not a good idea","throat is closing up and i had some string cheese not a good idea",2026-11-17,"dreaaa",-1,"Negative","Mild Negative","Anticipation",0,1,0,0,1,0,1,1,FALSE,0,"Genuine",1,"High",2,0.357575757575758
322,"Aww, Sandra Cantu is found dead in a suitcase  Missing children stories never seem to go good. Poor family.","aww sandra cantu is found dead in a suitcase missing children stories never seem to go good poor family",2026-11-18,"jenners101",0,"Neutral","Neutral","Joy",0,1,0,1,2,1,1,2,FALSE,12.5,"Genuine",1,"High",2,0.338541666666667
323,"wishing i was home underneath my covers","wishing i was home underneath my covers",2026-11-19,"Fudgey84",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",1,0.382716049382716
324,"walking home from school drains all my energy","walking home from school drains all my energy",2026-11-20,"tilleywilly",0,"Neutral","Neutral","Trust",0,0,0,0,0,0,0,1,FALSE,0,"Genuine",1,"High",2,0.357575757575758
325,"@ridley1013 I agree. The shapeshifting is a copout. I was so excited for Angela's ep, I thought it was this week.  Noah was awesome tho!","i agree the shapeshifting is a copout i was so excited for angela's ep i thought it was this week noah was awesome tho!",2026-11-21,"otherbella",3,"Positive","Mild Positive","Anticipation",0,2,0,0,1,0,1,1,FALSE,0,"Genuine",0.75,"High",2,0.351190476190476
326,"@SaveTheStrib Dang! I would have done this if I knew it was there earlier.  Any other outings planned?","dang! i would have done this if i knew it was there earlier any other outings planned?",2026-11-22,"JamieMphoto",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.339393939393939
327,"I wish I was better at writing. It's taking me so long to write this paper.","i wish i was better at writing it's taking me so long to write this paper",2026-11-23,"ylajennytambien",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",2,0.362573099415205
328,"..and of course... I have access to my Halo 3 Mythic Map Pack re-download.. but bad news.. not the Legendary Map Pack... ugh.. 600MS...","and of course i have access to my halo mythic map pack re download but bad news not the legendary map pack ugh 600ms",2026-11-24,"abean2007",1,"Positive","Mild Positive","Anger",1,0,1,1,0,1,0,0,FALSE,12.5,"Genuine",1,"High",2,0.394444444444444
329,"@vene2ia ...not yet unfortunately, another few weeks I've been told  How are you? I've been a little bit busy with my latest project.","not yet unfortunately another few weeks i've been told how are you? i've been a little bit busy with my latest project",2026-11-25,"IncomeDiscovery",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,25,"Genuine",1,"High",2,0.381720430107527
330,"@thecoolestout Ha the sun's already gone","ha the sun's already gone",2026-11-26,"MissPassion",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.333333333333333
331,"day 2. a lot harder than day 1. let's see how day 3 goes tomorrow.","day a lot harder than day let's see how day goes tomorrow",2026-11-27,"sprtsgrl04",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,0,0,0,FALSE,0,"Genuine",0.75,"High",2,0.418079096045198
332,"My man crush Jake Peavy let me down  #gayforpeavy","my man crush jake peavy let me down gayforpeavy",2026-11-28,"RedTheTrucker",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.345679012345679
333,"@trishzw megafast trip, you have time during day tom/weds? Or, you going out tonight? Want to see you bad. Tried to warn you, tech fail","megafast trip you have time during day tom weds? or you going out tonight? want to see you bad tried to warn you tech fail",2026-11-29,"larabehnert",-2,"Negative","Mild Negative","Anticipation",1,2,1,2,0,1,2,1,FALSE,0,"Genuine",0.75,"High",2,0.375661375661376
334,"michigan state you make me sad","michigan state you make me sad",2026-11-30,"summerseelye",-1,"Negative","Mild Negative","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.345679012345679
335,"omg. my mouth is in so much pain  i just wanna sleep untill its time to take my braces off.","omg my mouth is in so much pain i just wanna sleep untill its time to take my braces off",2026-12-01,"chimshar",0,"Neutral","Neutral","Anticipation",0,1,0,1,0,1,1,0,FALSE,0,"Genuine",1,"High",3,0.371584699453552
336,"getting annoyed easily today  &gt;&gt;&gt; biofuel proposal: getting annoyed easily today  &gt;&gt;&gt; biof.. http://tinyurl.com/ceprvs","getting annoyed easily today gt gt gt biofuel proposal getting annoyed easily today gt gt gt biof",2026-12-02,"algaebiofuels",-2,"Negative","Mild Negative","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.384180790960452
337,"@MizzChievouz Hey girl. The site is back.  Girlyvue is back and they have even more videos.","hey girl the site is back girlyvue is back and they have even more videos",2026-12-03,"EricaLeigh777",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.345029239766082
338,"@a5hleyf i'm spending time with my grandma early tomorrow and i can't leave skittles by herself.","i'm spending time with my grandma early tomorrow and i can't leave skittles by herself",2026-12-04,"hellostaci",0,"Neutral","Neutral","Anticipation",0,2,0,0,0,1,1,0,FALSE,12.5,"Genuine",1,"High",2,0.339080459770115
339,"just got home from watching Michigan State get tromped!","just got home from watching michigan state get tromped!",2026-12-05,"alohasassy",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.39766081871345
340,"Oh jew-bus! Two years worth of classes' work is ALOT to organize &gt;_&lt; i'm not finishing tonight, it's not possible...my bones ache","oh jew bus! two years worth of classes' work is alot to organize gt lt i'm not finishing tonight it's not possible my bones ache",2026-12-06,"diet_lard",0,"Neutral","Neutral","Sadness",0,0,0,0,0,1,0,0,FALSE,25,"Genuine",1,"High",3,0.391534391534392
341,"@griffmiester no exchanging for me, my laptop hasn't arrived","no exchanging for me my laptop hasn't arrived",2026-12-07,"aeoth",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.352201257861635
342,"@hyperbets i hope this doesn't last too long.  i feel miserable!","i hope this doesn't last too long i feel miserable!",2026-12-08,"nicolegreen",0,"Neutral","Neutral","Anticipation",1,2,1,0,1,1,1,1,FALSE,0,"Genuine",1,"High",2,0.351190476190476
343,"@rcompo RACHEL! hang outage is neccessary - i was gonna be home this wekend but dumb folk make me work   so im free F and Sat until 4...","rachel! hang outage is neccessary i was gonna be home this wekend but dumb folk make me work so im free f and sat until",2026-12-09,"jcphoto",-1.5,"Negative","Mild Negative","Neutral",0,0,0,0,0,0,0,0,FALSE,25,"Genuine",1,"High",3,0.355191256830601
344,"@TheLeagueSF Not Fun &amp; Furious? The new mantra for the Bay 2 Breakers? It was getting 2 rambunctious;the city overreacted &amp; clamped down","not fun amp furious? the new mantra for the bay breakers? it was getting rambunctious the city overreacted amp clamped down",2026-12-10,"Kevin_Lately",0,"Neutral","Neutral","Anger",1,1,1,0,1,0,0,0,FALSE,0,"Genuine",1,"High",2,0.377777777777778
345,"@amber_benson  my hubby (for some reason) thinks it's more important he has a good spot for red carpet for the Trek Movie Premiere. Sod!","my hubby for some reason thinks it's more important he has a good spot for red carpet for the trek movie premiere sod!",2026-12-11,"suze2000",1,"Positive","Mild Positive","Trust",0,1,0,0,1,0,1,2,FALSE,0,"Genuine",1,"High",2,0.381720430107527
346,"I swear no matter how long I've been getting up at 5am, it never gets any easier. Man my eyes hurts wah","i swear no matter how long i've been getting up at 5am it never gets any easier man my eyes hurts wah",2026-12-12,"paulmoreton1978",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,0,0,1,FALSE,12.5,"Genuine",1,"High",2,0.349462365591398
347,"@Jeffree_Star Jeffree! How do you keep your hair one color? My PERMANENT dye fades within the week","jeffree! how do you keep your hair one color? my permanent dye fades within the week",2026-12-13,"Day_Zee",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",1,0.350282485875706
348,"@otakusecret my reaction too  whoa, didn't see that coming","my reaction too whoa didn't see that coming",2026-12-14,"AnimePlanet",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.339393939393939
349,"still sick. feeling a bit better, got some new medicine.... hope I feel good after a night of sleep. ohh, and it's suppose to snow! WTF!","still sick feeling a bit better got some new medicine hope i feel good after a night of sleep ohh and it's suppose to snow! wtf!",2026-12-15,"oup",1,"Positive","Mild Positive","Anticipation",1,3,2,1,3,2,3,3,FALSE,12.5,"Genuine",1,"High",2,0.383084577114428
